camera_id,brand,series,model,display_name,aliases,regional_names,release_year,category,lens_type,battery_system,notes
kodak_easyshare_c603,Kodak,EasyShare C,EasyShare C603,Kodak EasyShare C603,"[""Kodak Easyshare C603""]","{""global"": [""Kodak EasyShare C603""]}",,point_and_shoot,fixed_lens,aa,Candidate existence imported from Camera-wiki; battery mapping not inferred.
kodak_easyshare_c613,Kodak,EasyShare C,EasyShare C613,Kodak EasyShare C613,"[""Kodak Easyshare C613""]","{""global"": [""Kodak EasyShare C613""]}",,point_and_shoot,fixed_lens,aa,Candidate existence imported from Camera-wiki; battery mapping not inferred.
kodak_easyshare_c643,Kodak,EasyShare C,EasyShare C643,Kodak EasyShare C643,"[""Kodak Easyshare C643""]","{""global"": [""Kodak EasyShare C643""]}",,point_and_shoot,fixed_lens,aa,Candidate existence imported from Camera-wiki; battery mapping not inferred.
kodak_easyshare_c653,Kodak,EasyShare C,EasyShare C653,Kodak EasyShare C653,"[""Kodak Easyshare C653""]","{""global"": [""Kodak EasyShare C653""]}",,point_and_shoot,fixed_lens,aa,Candidate existence imported from Camera-wiki; battery mapping not inferred.
kodak_easyshare_c713,Kodak,EasyShare C,EasyShare C713,Kodak EasyShare C713,"[""Kodak Easyshare C713""]","{""global"": [""Kodak EasyShare C713""]}",,point_and_shoot,fixed_lens,aa,Candidate existence imported from Camera-wiki; battery mapping not inferred.
kodak_easyshare_cd703,Kodak,EasyShare CD,EasyShare CD703,Kodak EasyShare CD703,"[""Kodak Easyshare CD703""]","{""global"": [""Kodak EasyShare CD703""]}",,point_and_shoot,fixed_lens,aa,Candidate existence imported from Camera-wiki; battery mapping not inferred.
kodak_easyshare_cx7330,Kodak,EasyShare CX,EasyShare CX7330,Kodak EasyShare CX7330,"[""Kodak Easyshare CX7330""]","{""global"": [""Kodak EasyShare CX7330""]}",,point_and_shoot,fixed_lens,aa,Candidate existence imported from Camera-wiki; battery mapping not inferred.
kodak_easyshare_m530,Kodak,EasyShare M,EasyShare M530,Kodak EasyShare M530,"[""Kodak Easyshare M530""]","{""global"": [""Kodak EasyShare M530""]}",,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
kodak_easyshare_m550,Kodak,EasyShare M,EasyShare M550,Kodak EasyShare M550,"[""Kodak Easyshare M550""]","{""global"": [""Kodak EasyShare M550""]}",,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
kodak_easyshare_m575,Kodak,EasyShare M,EasyShare M575,Kodak EasyShare M575,"[""Kodak Easyshare M575""]","{""global"": [""Kodak EasyShare M575""]}",,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
kodak_easyshare_m580,Kodak,EasyShare M,EasyShare M580,Kodak EasyShare M580,"[""Kodak Easyshare M580""]","{""global"": [""Kodak EasyShare M580""]}",,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
kodak_easyshare_m583,Kodak,EasyShare M,EasyShare M583,Kodak EasyShare M583,"[""Kodak Easyshare M583""]","{""global"": [""Kodak EasyShare M583""]}",,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
kodak_easyshare_m883,Kodak,EasyShare M,M883,Kodak EasyShare M883,"[""EASYSHARE M883""]",{},2007,point_and_shoot,fixed_lens,proprietary_li_ion,
kodak_easyshare_z950,Kodak,EasyShare Z,EasyShare Z950,Kodak EasyShare Z950,"[""Kodak Easyshare Z950"", ""Kodak Z950""]","{""global"": [""Kodak EasyShare Z950""], ""research_aliases"": [""Kodak Z950""]}",,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
kodak_pixpro_az528,Kodak PIXPRO,Astro Zoom,AZ528,Kodak PIXPRO AZ528,"[""PIXPRO AZ528""]",{},2022,bridge_superzoom,fixed_lens,proprietary_li_ion,
kodak_pixpro_fz55,Kodak PIXPRO,Friendly Zoom,FZ55,Kodak PIXPRO FZ55,"[""PIXPRO FZ55""]",{},2022,point_and_shoot,fixed_lens,proprietary_li_ion,
konica_minolta_dimage_g600,Konica Minolta,DiMAGE G,G600,Konica Minolta DiMAGE G600,"[""Minolta Dimage G600""]",{},2004,point_and_shoot,fixed_lens,proprietary_li_ion,
konica_minolta_dimage_x1,Konica Minolta,DiMAGE X,X1,Konica Minolta DiMAGE X1,"[""Dimage X1""]",{},2005,point_and_shoot,fixed_lens,proprietary_li_ion,Battery mapping currently sourced from a third-party manual mirror.
konica_minolta_dimage_z10,Konica Minolta,DiMAGE Z,DiMAGE Z10,Konica Minolta DiMAGE Z10,"[""DiMAGE Z10""]","{""global"": [""Konica Minolta DiMAGE Z10""]}",,point_and_shoot,fixed_lens,aa,Candidate existence imported from Camera-wiki; battery mapping not inferred.
konica_minolta_dimage_z2,Konica Minolta,DiMAGE Z,DiMAGE Z2,Konica Minolta DiMAGE Z2,"[""DiMAGE Z2""]","{""global"": [""Konica Minolta DiMAGE Z2""]}",,point_and_shoot,fixed_lens,aa,Candidate existence imported from Camera-wiki; battery mapping not inferred.
konica_minolta_dimage_z3,Konica Minolta,DiMAGE Z,DiMAGE Z3,Konica Minolta DiMAGE Z3,"[""DiMAGE Z3""]","{""global"": [""Konica Minolta DiMAGE Z3""]}",,point_and_shoot,fixed_lens,aa,Candidate existence imported from Camera-wiki; battery mapping not inferred.
konica_minolta_dimage_z5,Konica Minolta,DiMAGE Z,DiMAGE Z5,Konica Minolta DiMAGE Z5,"[""DiMAGE Z5""]","{""global"": [""Konica Minolta DiMAGE Z5""]}",,point_and_shoot,fixed_lens,aa,Candidate existence imported from Camera-wiki; battery mapping not inferred.
leica_d_lux_7,Leica,D-Lux,D-Lux 7,Leica D-Lux 7,"[""D-Lux7""]",{},2018,premium_compact,fixed_lens,proprietary_li_ion,
leica_q2,Leica,Q,Q2,Leica Q2,[],{},2019,large_sensor_compact,fixed_lens,proprietary_li_ion,
leica_q3,Leica,Q,Q3,Leica Q3,"[""LEICA Q3""]","{""global"": [""Leica Q3""]}",,large_sensor_compact,fixed_lens,proprietary_li_ion,
leica_v_lux_5,Leica,V-Lux,V-Lux 5,Leica V-Lux 5,"[""V-Lux5""]",{},2019,bridge_superzoom,fixed_lens,proprietary_li_ion,
minolta_dimage_a1,Minolta,DiMAGE A,DiMAGE A1,Minolta DiMAGE A1,"[""DiMAGE A1""]","{""global"": [""Minolta DiMAGE A1""]}",,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
minolta_dimage_f100,Minolta,DiMAGE F,F100,Minolta DiMAGE F100,"[""Dimage F100""]",{},2002,point_and_shoot,fixed_lens,aa,Manual source says the camera supports one CR-V3 lithium battery or two AA Ni-MH batteries.
minolta_dimage_f200,Minolta,DiMAGE F,DiMAGE F200,Minolta DiMAGE F200,"[""DiMAGE F200""]","{""global"": [""Minolta DiMAGE F200""]}",,point_and_shoot,fixed_lens,aa,Candidate existence imported from Camera-wiki; battery mapping not inferred.
minolta_dimage_x,Minolta,DiMAGE X,DiMAGE X,Minolta DiMAGE X,"[""DiMAGE X""]","{""global"": [""Minolta DiMAGE X""]}",,point_and_shoot,fixed_lens,aa,Candidate existence imported from Camera-wiki; battery mapping not inferred.
nikon_coolpix_3100,Nikon,COOLPIX 3,COOLPIX 3100,Nikon COOLPIX 3100,"[""Coolpix 3100"", ""3100""]","{""global"": [""COOLPIX 3100""]}",,point_and_shoot,fixed_lens,aa,Candidate existence imported from Camera-wiki; battery mapping not inferred.
nikon_coolpix_4100,Nikon,COOLPIX 4,COOLPIX 4100,Nikon COOLPIX 4100,"[""Coolpix 4100"", ""4100""]","{""global"": [""COOLPIX 4100""]}",,point_and_shoot,fixed_lens,aa,Candidate existence imported from Camera-wiki; battery mapping not inferred.
nikon_coolpix_4500,Nikon,COOLPIX 4,COOLPIX 4500,Nikon COOLPIX 4500,"[""Coolpix 4500"", ""4500""]","{""global"": [""COOLPIX 4500""]}",,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
nikon_coolpix_4600,Nikon,COOLPIX 4,COOLPIX 4600,Nikon COOLPIX 4600,"[""Coolpix 4600"", ""4600""]","{""global"": [""COOLPIX 4600""]}",2005,point_and_shoot,fixed_lens,aa,Candidate existence imported from Camera-wiki; battery mapping not inferred.
nikon_coolpix_5000,Nikon,COOLPIX 5,COOLPIX 5000,Nikon COOLPIX 5000,"[""Coolpix 5000"", ""5000""]","{""global"": [""COOLPIX 5000""]}",,point_and_shoot,fixed_lens,special,Candidate existence imported from Camera-wiki; battery mapping not inferred.
nikon_coolpix_5200,Nikon,COOLPIX 5,COOLPIX 5200,Nikon COOLPIX 5200,"[""Coolpix 5200"", ""5200""]","{""global"": [""COOLPIX 5200""]}",,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
nikon_coolpix_5400,Nikon,COOLPIX 5,COOLPIX 5400,Nikon COOLPIX 5400,"[""Coolpix 5400"", ""5400""]","{""global"": [""COOLPIX 5400""]}",,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
nikon_coolpix_5600,Nikon,COOLPIX 5,COOLPIX 5600,Nikon COOLPIX 5600,"[""Coolpix 5600"", ""5600""]","{""global"": [""COOLPIX 5600""]}",2005,point_and_shoot,fixed_lens,aa,Candidate existence imported from Camera-wiki; battery mapping not inferred.
nikon_coolpix_600,Nikon,COOLPIX 6,COOLPIX 600,Nikon COOLPIX 600,"[""Coolpix 600"", ""600""]","{""global"": [""COOLPIX 600""]}",,point_and_shoot,fixed_lens,aa,Candidate existence imported from Camera-wiki; battery mapping not inferred.
nikon_coolpix_700,Nikon,COOLPIX 7,COOLPIX 700,Nikon COOLPIX 700,"[""Coolpix 700"", ""700""]","{""global"": [""COOLPIX 700""]}",,point_and_shoot,fixed_lens,aa,Candidate existence imported from Camera-wiki; battery mapping not inferred.
nikon_coolpix_8700,Nikon,COOLPIX 8,COOLPIX 8700,Nikon COOLPIX 8700,"[""Coolpix 8700"", ""8700""]","{""global"": [""COOLPIX 8700""]}",,point_and_shoot,fixed_lens,special,Candidate existence imported from Camera-wiki; battery mapping not inferred.
nikon_coolpix_8800,Nikon,COOLPIX 8,COOLPIX 8800,Nikon COOLPIX 8800,"[""Coolpix 8800"", ""8800""]","{""global"": [""COOLPIX 8800""]}",,point_and_shoot,fixed_lens,aa,Candidate existence imported from Camera-wiki; battery mapping not inferred.
nikon_coolpix_885,Nikon,COOLPIX 8,COOLPIX 885,Nikon COOLPIX 885,"[""Coolpix 885"", ""885""]","{""global"": [""COOLPIX 885""]}",,point_and_shoot,fixed_lens,special,Candidate existence imported from Camera-wiki; battery mapping not inferred.
nikon_coolpix_950,Nikon,COOLPIX 9,COOLPIX 950,Nikon COOLPIX 950,"[""Coolpix 950"", ""950""]","{""global"": [""COOLPIX 950""]}",,point_and_shoot,fixed_lens,aa,Candidate existence imported from Camera-wiki; battery mapping not inferred.
nikon_coolpix_990,Nikon,COOLPIX 9,COOLPIX 990,Nikon COOLPIX 990,"[""Coolpix 990"", ""990""]","{""global"": [""COOLPIX 990""]}",,point_and_shoot,fixed_lens,aa,Candidate existence imported from Camera-wiki; battery mapping not inferred.
nikon_coolpix_995,Nikon,COOLPIX 9,COOLPIX 995,Nikon COOLPIX 995,"[""Coolpix 995"", ""995""]","{""global"": [""COOLPIX 995""]}",,point_and_shoot,fixed_lens,aa,Candidate existence imported from Camera-wiki; battery mapping not inferred.
nikon_coolpix_a,Nikon,COOLPIX A,COOLPIX A,Nikon COOLPIX A,"[""Coolpix A"", ""A""]","{""global"": [""COOLPIX A""]}",2013,large_sensor_compact,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
nikon_coolpix_a10,Nikon,COOLPIX A,COOLPIX A10,Nikon COOLPIX A10,"[""Coolpix A10"", ""A10""]","{""global"": [""COOLPIX A10""]}",2016,large_sensor_compact,fixed_lens,aa,Candidate existence imported from Camera-wiki; battery mapping not inferred.
nikon_coolpix_a100,Nikon,COOLPIX A,COOLPIX A100,Nikon COOLPIX A100,"[""Coolpix A100"", ""A100""]","{""global"": [""COOLPIX A100""]}",2016,large_sensor_compact,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
nikon_coolpix_a1000,Nikon,COOLPIX A,COOLPIX A1000,Nikon COOLPIX A1000,"[""Coolpix A1000"", ""A1000""]","{""global"": [""COOLPIX A1000""]}",2019,large_sensor_compact,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
nikon_coolpix_a300,Nikon,COOLPIX A,COOLPIX A300,Nikon COOLPIX A300,"[""Coolpix A300"", ""A300""]","{""global"": [""COOLPIX A300""]}",,large_sensor_compact,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
nikon_coolpix_a900,Nikon,COOLPIX A,COOLPIX A900,Nikon COOLPIX A900,"[""Coolpix A900"", ""A900""]","{""global"": [""COOLPIX A900""]}",2016,large_sensor_compact,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
nikon_coolpix_aw100,Nikon,COOLPIX AW,COOLPIX AW100,Nikon COOLPIX AW100,"[""Coolpix Aw100"", ""AW100""]","{""global"": [""COOLPIX AW100""]}",2011,waterproof_compact,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
nikon_coolpix_aw110,Nikon,COOLPIX AW,COOLPIX AW110,Nikon COOLPIX AW110,"[""Coolpix Aw110"", ""AW110""]","{""global"": [""COOLPIX AW110""]}",2013,waterproof_compact,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
nikon_coolpix_aw120,Nikon,COOLPIX AW,COOLPIX AW120,Nikon COOLPIX AW120,"[""Coolpix Aw120"", ""AW120""]","{""global"": [""COOLPIX AW120""]}",2014,waterproof_compact,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
nikon_coolpix_aw130,Nikon,COOLPIX AW,COOLPIX AW130,Nikon COOLPIX AW130,"[""Coolpix Aw130"", ""AW130""]","{""global"": [""COOLPIX AW130""]}",2015,waterproof_compact,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
nikon_coolpix_b500,Nikon,COOLPIX B,COOLPIX B500,Nikon COOLPIX B500,"[""Coolpix B500"", ""B500""]","{""global"": [""COOLPIX B500""]}",2016,point_and_shoot,fixed_lens,aa,Candidate existence imported from Camera-wiki; battery mapping not inferred.
nikon_coolpix_b600,Nikon,COOLPIX B,COOLPIX B600,Nikon COOLPIX B600,"[""Coolpix B600"", ""B600""]","{""global"": [""COOLPIX B600""]}",2019,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
nikon_coolpix_b700,Nikon,COOLPIX B,COOLPIX B700,Nikon COOLPIX B700,"[""Coolpix B700"", ""B700""]","{""global"": [""COOLPIX B700""]}",2016,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
nikon_coolpix_l100,Nikon,COOLPIX L,COOLPIX L100,Nikon COOLPIX L100,"[""Coolpix L100"", ""L100""]","{""global"": [""COOLPIX L100""]}",2009,point_and_shoot,fixed_lens,aa,Candidate existence imported from Camera-wiki; battery mapping not inferred.
nikon_coolpix_l110,Nikon,COOLPIX L,COOLPIX L110,Nikon COOLPIX L110,"[""Coolpix L110"", ""L110""]","{""global"": [""COOLPIX L110""]}",2010,point_and_shoot,fixed_lens,aa,Candidate existence imported from Camera-wiki; battery mapping not inferred.
nikon_coolpix_l120,Nikon,COOLPIX L,COOLPIX L120,Nikon COOLPIX L120,"[""Coolpix L120"", ""L120""]","{""global"": [""COOLPIX L120""]}",2011,point_and_shoot,fixed_lens,aa,Candidate existence imported from Camera-wiki; battery mapping not inferred.
nikon_coolpix_l16,Nikon,COOLPIX L,COOLPIX L16,Nikon COOLPIX L16,"[""Coolpix L16"", ""L16""]","{""global"": [""COOLPIX L16""]}",2008,point_and_shoot,fixed_lens,aa,Candidate existence imported from Camera-wiki; battery mapping not inferred.
nikon_coolpix_l18,Nikon,COOLPIX L,COOLPIX L18,Nikon COOLPIX L18,"[""Coolpix L18"", ""L18""]","{""global"": [""COOLPIX L18""]}",2008,point_and_shoot,fixed_lens,aa,Candidate existence imported from Camera-wiki; battery mapping not inferred.
nikon_coolpix_l19,Nikon,COOLPIX L,COOLPIX L19,Nikon COOLPIX L19,"[""Coolpix L19"", ""L19""]","{""global"": [""COOLPIX L19""]}",2009,point_and_shoot,fixed_lens,aa,Candidate existence imported from Camera-wiki; battery mapping not inferred.
nikon_coolpix_l2,Nikon,COOLPIX L,COOLPIX L2,Nikon COOLPIX L2,"[""Coolpix L2"", ""L2""]","{""global"": [""COOLPIX L2""]}",2006,point_and_shoot,fixed_lens,aa,Candidate existence imported from Camera-wiki; battery mapping not inferred.
nikon_coolpix_l20,Nikon,COOLPIX L,COOLPIX L20,Nikon COOLPIX L20,"[""Coolpix L20"", ""L20""]","{""global"": [""COOLPIX L20""]}",2009,point_and_shoot,fixed_lens,aa,Candidate existence imported from Camera-wiki; battery mapping not inferred.
nikon_coolpix_l22,Nikon,COOLPIX L,COOLPIX L22,Nikon COOLPIX L22,"[""Coolpix L22"", ""L22""]","{""global"": [""COOLPIX L22""]}",2010,point_and_shoot,fixed_lens,aa,Candidate existence imported from Camera-wiki; battery mapping not inferred.
nikon_coolpix_l23,Nikon,COOLPIX L,COOLPIX L23,Nikon COOLPIX L23,"[""Coolpix L23"", ""L23""]","{""global"": [""COOLPIX L23""]}",,point_and_shoot,fixed_lens,aa,Candidate existence imported from Camera-wiki; battery mapping not inferred.
nikon_coolpix_l24,Nikon,COOLPIX L,COOLPIX L24,Nikon COOLPIX L24,"[""Coolpix L24"", ""L24""]","{""global"": [""COOLPIX L24""]}",2011,point_and_shoot,fixed_lens,aa,Candidate existence imported from Camera-wiki; battery mapping not inferred.
nikon_coolpix_l25,Nikon,COOLPIX L,COOLPIX L25,Nikon COOLPIX L25,"[""Coolpix L25"", ""L25""]","{""global"": [""COOLPIX L25""]}",,point_and_shoot,fixed_lens,aa,Candidate existence imported from Camera-wiki; battery mapping not inferred.
nikon_coolpix_l26,Nikon,COOLPIX L,COOLPIX L26,Nikon COOLPIX L26,"[""Coolpix L26"", ""L26""]","{""global"": [""COOLPIX L26""]}",2012,point_and_shoot,fixed_lens,aa,Candidate existence imported from Camera-wiki; battery mapping not inferred.
nikon_coolpix_l27,Nikon,COOLPIX L,COOLPIX L27,Nikon COOLPIX L27,"[""Coolpix L27"", ""L27""]","{""global"": [""COOLPIX L27""]}",,point_and_shoot,fixed_lens,aa,Candidate existence imported from Camera-wiki; battery mapping not inferred.
nikon_coolpix_l28,Nikon,COOLPIX L,COOLPIX L28,Nikon COOLPIX L28,"[""Coolpix L28"", ""L28""]","{""global"": [""COOLPIX L28""]}",2013,point_and_shoot,fixed_lens,aa,Candidate existence imported from Camera-wiki; battery mapping not inferred.
nikon_coolpix_l3,Nikon,COOLPIX L,COOLPIX L3,Nikon COOLPIX L3,"[""Coolpix L3"", ""L3""]","{""global"": [""COOLPIX L3""]}",2006,point_and_shoot,fixed_lens,aa,Candidate existence imported from Camera-wiki; battery mapping not inferred.
nikon_coolpix_l30,Nikon,COOLPIX L,COOLPIX L30,Nikon COOLPIX L30,"[""Coolpix L30"", ""L30""]","{""global"": [""COOLPIX L30""]}",2012,point_and_shoot,fixed_lens,aa,Candidate existence imported from Camera-wiki; battery mapping not inferred.
